,Unnamed: 0,OID_,AREA,NODE_ID,TYPE,Mar_2022_Mean,Apr_2022_Mean,May_2022_Mean,Jun_2022_Mean,Jul_2022_Mean,Aug_2022_Mean,Sep_2022_Mean,Mar_2022_Median,Apr_2022_Median,May_2022_Median,Jun_2022_Median,Jul_2022_Median,Aug_2022_Median,Sep_2022_Median,Mar_2022_sd,Apr_2022_sd,May_2022_sd,Jun_2022_sd,Jul_2022_sd,Aug_2022_sd,Sep_2022_sd,Jan_2022_Mean,Feb_2022_Mean,Jan_2022_Median,Feb_2022_Median,Jan_2022_sd,Feb_2022_sd,Jan_2021_Mean,Feb_2021_Mean,Mar_2021_Mean,Apr_2021_Mean,May_2021_Mean,Jun_2021_Mean,Jul_2020_Mean,Jul_2021_Mean,Aug_2020_Mean,Aug_2021_Mean,Sep_2020_Mean,Sep_2021_Mean,Oct_2020_Mean,Oct_2021_Mean,Nov_2020_Mean,Nov_2021_Mean,Dec_2020_Mean,Dec_2021_Mean,Jan_2021_Median,Feb_2021_Median,Mar_2021_Median,Apr_2021_Median,May_2021_Median,Jun_2021_Median,Jul_2020_Median,Jul_2021_Median,Aug_2020_Median,Aug_2021_Median,Sep_2020_Median,Sep_2021_Median,Oct_2020_Median,Oct_2021_Median,Nov_2020_Median,Nov_2021_Median,Dec_2020_Median,Dec_2021_Median,Jan_2021_sd,Feb_2021_sd,Mar_2021_sd,Apr_2021_sd,May_2021_sd,Jun_2021_sd,Jul_2020_sd,Jul_2021_sd,Aug_2020_sd,Aug_2021_sd,Sep_2020_sd,Sep_2021_sd,Oct_2020_sd,Oct_2021_sd,Nov_2020_sd,Nov_2021_sd,Dec_2020_sd,Dec_2021_sd,Jan_2020_Mean,Jul_2019_Mean,Aug_2019_Mean,Sep_2019_Mean,Oct_2019_Mean,Nov_2019_Mean,Dec_2019_Mean,Jan_2020_Median,Jul_2019_Median,Aug_2019_Median,Sep_2019_Median,Oct_2019_Median,Nov_2019_Median,Dec_2019_Median,Jan_2020_sd,Jul_2019_sd,Aug_2019_sd,Sep_2019_sd,Oct_2019_sd,Nov_2019_sd,Dec_2019_sd,Feb_2020_Mean,Mar_2020_Mean,Apr_2020_Mean,May_2020_Mean,Jun_2020_Mean,Feb_2020_Median,Mar_2020_Median,Apr_2020_Median,May_2020_Median,Jun_2020_Median,Feb_2020_sd,Mar_2020_sd,Apr_2020_sd,May_2020_sd,Jun_2020_sd
43,43,43,CA,ALTO_6_N101,LOAD,49.344101769784174,69.07215886494252,75.998524125,83.43923408045977,75.54205141666667,103.95270165277778,122.89188465517242,49.27418,68.21739,75.32945000000001,77.48195,71.37419,90.56318,85.70161,20.959802162986342,28.416047533143185,35.632110540699685,40.33675009031985,25.518334891271376,43.65889862181768,149.63441707641286,55.517032888888885,49.909185416666666,52.52193,49.170315,16.302421991191846,19.79675665595355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,44,PACW,ALTURAS_LNODE17,LOAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,45,CA,ALTWIND_1_N001,GEN,41.27446866187051,56.63393706896552,58.660115652777776,69.25901852011495,73.06515851851852,,,44.5823,60.37835,65.94236,67.657265,67.395495,,,22.40101357022723,32.64718770124252,33.7789805857604,31.28790153344461,31.376571270617845,,,51.52497108333333,42.90542583333333,50.080105,45.38091,16.793477191547893,22.957201528963804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,46,CA,AMERIGAS_1_N001,LOAD,46.69231105035971,66.3267380316092,70.35777627777777,76.28273270114943,72.43037645833334,97.74297308333333,122.4666826923077,47.25238,66.72655499999999,72.769895,74.11729,68.87087,86.86843999999999,86.06503000000001,20.36198994511837,27.366841505592905,27.9373643702088,29.39377810878005,24.838447366730527,32.48185044756799,146.48566267802772,53.37273669444444,47.86116988095238,50.983795,47.881105000000005,15.400048432011824,19.1154892285875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,47,CA,AMESBS_1_N004,LOAD,52.05181890647482,69.55181091954023,76.87853101388889,83.64281422413792,78.50452105555556,103.246606125,128.93342427884616,50.76884,69.30333,77.11093500000001,77.515445,74.751565,90.84414,88.684795,20.169266429617352,27.561228734723738,29.334755230254355,48.04615063531133,23.090143846221903,35.61255261140778,153.56007987813038,55.35982991666666,50.42176894345238,52.450495,49.3072,15.673852007695231,18.7707311666033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,48,CA,AMESBS_1_N101,LOAD,52.05181890647482,69.5516309770115,76.87853101388889,83.64281422413792,78.50452105555556,103.246606125,128.93342427884616,50.76884,69.30333,77.11093500000001,77.515445,74.751565,90.84414,88.684795,20.169266429617352,27.5612796012021,29.334755230254355,48.04615063531133,23.090143846221903,35.61255261140778,153.56007987813038,55.35982991666666,50.42176894345238,52.450495,49.3072,15.673852007695231,18.7707311666033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,49,CA,AMESDST_1_N001,LOAD,51.48130739568345,69.55685130747126,76.88277815277777,83.65616502873563,78.50084343055556,102.46959441666668,128.9382702724359,50.30307,69.30333,77.11093500000001,77.515445,74.751565,90.603385,88.684795,20.15014690874901,27.56259488692626,29.341825580493865,47.97569303911284,23.092171362202524,34.46457975158642,153.56278427477187,55.36057915277778,50.42145236607142,52.450495,49.3072,15.674134675460152,18.7718318509169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,50,CA,AMFORST_6_N001,LOAD,47.91198241726619,69.32086673850574,72.93004813888889,76.98615474137931,75.54357256944445,104.3939555138889,130.7737638621795,48.56588,69.896345,75.600415,74.21504999999999,72.15827999999999,90.04044999999999,90.409405,20.81560093335371,27.655448958436164,30.04239900200052,33.4928393153527,27.403019549200256,39.86260173722276,158.68801997116307,53.84458084722222,48.41523194940476,51.63443,48.54436,15.313402764134318,19.236588668823437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,51,CA,AMSTGSW_6_N004,GEN,43.6918237410072,57.01411716954024,57.97434338888889,92.7066211637931,84.28615761111111,94.91348090277778,113.23643730769231,47.84301,64.23967999999999,70.531605,75.22847999999999,76.6685,97.2536,86.469855,25.875923792349734,37.47166358791476,42.9868435726036,110.51276735817127,48.3226962641978,36.40335015437877,138.13193888777377,53.722387625,44.292991875,52.376575,48.148945,16.767654643013774,25.132157978147188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,52,CA,ANAHEIMG_7_B1,GEN,42.48253654676259,58.02320024425287,59.297571375,71.00599050287357,75.90161361111112,107.05299893055556,128.8754261378205,45.63437,62.348685,68.24151,69.30202,70.89918,91.21622,88.01187,22.84313180499419,33.95938033497835,36.99810104001068,31.419021521887284,30.74801162209194,44.04920858727439,159.14636021671535,52.23365623611112,43.27202528273809,50.48683,46.02462,16.884960067989997,24.04702154646633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,53,CA,ANDERSON_6_N001,LOAD,45.70268520863309,65.510086795977,68.09855794444444,73.30306492816092,70.81402977777778,98.28777638888889,121.4955127724359,46.47179,65.91486499999999,71.07552000000001,70.65369,67.40983,87.714715,85.70127,20.1523976661852,27.358822697769288,29.22471664176129,40.95260726671549,25.364400448668707,32.59513557288489,144.45634726619173,52.524443472222224,46.92075898809524,50.30863,47.31544,15.255946308041109,19.021031257317173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,54,CA,ANGIOLA_6_N001,LOAD,46.71006748201439,56.45618676724138,59.85350886111112,75.13973497126436,88.79574099999999,112.24585111111112,131.03357572115385,50.15892,64.886195,73.09581,78.94012000000001,85.212335,107.491385,93.178105,25.81111093952986,42.06060212352676,46.841441097727945,36.71183152087271,41.728171355799645,41.03789310682233,167.93056032418886,56.225116694444445,46.92827702380952,54.709285,50.08054,17.842366538314707,26.763684919551075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,55,CA,ANITA_6_N001,LOAD,49.684829453237406,66.78544616379311,69.71427659722222,74.0693817816092,73.55777195833333,100.9416092361111,126.01329903846153,50.91042,67.16448,73.172955,73.509285,70.173925,90.085805,88.102445,22.95831830339141,28.44869193668448,29.29767847261277,30.669715980917328,25.39141954421257,34.72597875645025,156.03179111810536,53.74105413888889,48.13334962797619,51.67782,48.138645,15.910978187730798,19.63186770283617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,56,CA,ANNAPOLS_6_N001,LOAD,51.71361050359712,73.23215231321839,80.79177622222223,97.38163719827584,78.89621183333333,106.55958779166669,138.6465557692308,51.21194,72.13671500000001,79.212255,85.96302,73.531365,93.28523,93.01961,22.709782330078443,31.60357781577152,40.96687063472194,56.54703710119625,26.45306268970966,41.17045817568429,177.8288633266642,59.23989393055555,52.63833233630952,55.785495,51.41684,18.821329933315795,21.414731627053776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,57,CA,ANTELOPE_6_N001,LOAD,41.34400743884892,55.32653497126437,57.55873631944444,69.70536109195403,76.04339668055556,100.05300370833334,114.90487872126435,46.00935,62.862125,68.151635,72.47181499999999,74.673905,94.5337,83.88433,25.030239102872127,38.0233631679494,38.98287001426915,31.72127371730892,36.97620932328986,32.23094869694338,141.4085047953316,51.886423638888886,42.19218346726191,50.33412,45.97158,16.338735386123172,25.032622437016062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,58,CA,ANTLER_6_N001,LOAD,45.07966971223021,65.70722665229884,67.16640954166667,69.2558929454023,69.57814434722222,96.33354588888888,117.57804389367816,46.15169,65.831395,70.35754,68.916395,66.17865499999999,85.68468,83.46071,19.685804487774025,27.735722152238186,27.617066040162083,30.67061004467832,27.319555198551683,32.97382237933539,140.44250654121524,52.06931977777777,46.414774910714286,49.725645,45.913725,15.607341543239157,18.821967438119938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,59,CA,APPLEHL_1_N001,LOAD,47.614079395683454,67.55529807471264,71.58246077777778,74.62404397988506,74.36546394444444,99.56704670833332,120.50003538793104,47.88345,67.34255,74.071335,72.865585,71.06604999999999,88.45623499999999,85.764275,20.24411570526233,27.22995103247028,29.14446216098285,31.150044383570226,28.018683970535477,33.72397709004431,142.83917404700722,53.834175875,49.54968985119048,51.62022,49.242085,15.358797594108449,19.06120625002857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,60,CA,APPLEHL_1_N002,LOAD,47.614079395683454,67.52330379310345,71.76192331944445,74.65254275862068,74.18854416666666,99.56700526388887,120.50001234195402,47.88345,67.34255,74.071335,72.865585,71.06604999999999,88.45623499999999,85.764275,20.24411570526233,27.20281977737572,28.781475158283467,31.103518240722018,26.444778450712537,33.7239262325108,142.83917813041685,53.834175875,49.54968985119048,51.62022,49.242085,15.358797594108449,19.06120625002857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61,61,CA,APPLEHL_1_N004,GEN,47.614079395683454,67.55529807471264,71.58246077777778,74.62404397988506,74.36546394444444,99.56704670833332,120.50003538793104,47.88345,67.34255,74.071335,72.865585,71.06604999999999,88.45623499999999,85.764275,20.24411570526233,27.22995103247028,29.14446216098285,31.150044383570226,28.018683970535477,33.72397709004431,142.83917404700722,53.834175875,49.54968985119048,51.62022,49.242085,15.358797594108449,19.06120625002857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62,62,CA,APPMAT_1_N001,LOAD,49.04763543884892,69.16636432471265,77.14766163888888,86.29809785919541,79.76022580555556,102.287967625,123.01144533045976,49.26278,68.79853,77.32144,77.46635,75.57068000000001,90.40518,86.224095,20.50979276972557,27.49282552223378,29.619185796388656,53.24104468807098,22.93738723150096,34.71319198366741,146.2829722971642,55.63156665277778,50.54574452380952,52.46951,49.385955,16.69820967118893,18.635674812188327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63,63,CA,APPMAT_1_N010,LOAD,49.04763543884892,69.16636432471265,77.14766163888888,86.29809785919541,79.76022580555556,102.287967625,123.01144533045976,49.26278,68.79853,77.32144,77.46635,75.57068000000001,90.40518,86.224095,20.50979276972557,27.49282552223378,29.619185796388656,53.24104468807098,22.93738723150096,34.71319198366741,146.2829722971642,55.63156665277778,50.54574452380952,52.46951,49.385955,16.69820967118893,18.635674812188327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64,64,CA,APTORVC_6_N002,GEN,45.69688574100719,66.16683844827585,69.46710261111112,71.31379451149425,72.25911961111112,96.42059305555556,117.0998710775862,46.55564,66.10256000000001,72.484825,70.68,69.050925,86.44901,83.756315,19.73145456671836,26.971430695789643,28.739376791488677,29.875973373063538,24.560860970817405,31.851916307571678,136.64551657013718,52.62079965277778,47.81328313988095,50.445055,47.649,15.145460732450408,18.826605781169096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65,65,CA,ARBUCKLE_6_N001,LOAD,47.44455404316547,66.49228188218392,78.25422569444444,96.38115645114942,75.00985152777777,107.67768627777778,138.70487607758622,47.77919,67.15053,73.474385,71.428335,69.33510000000001,89.28941,81.37524,20.88146473150216,28.208339264401893,69.86519919404995,112.38856396653895,31.010187683851687,64.84244088826378,270.5164940680438,53.65754820833334,48.04291211309524,51.401345,47.98564,15.5727963121805,19.281367200219343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66,66,CA,ARBWIND_6_N001,GEN,39.30629510791367,56.123986479885055,59.04715981944445,67.31161952586207,72.02513544444444,101.4521182361111,118.39557317528735,43.81257,60.43136,65.57552000000001,66.51192499999999,66.976485,87.64383,82.93774,23.94520227091027,32.765969737339645,32.99744827981656,29.933534416836277,29.12802465922847,40.33278599587811,143.8996234922391,51.32693063888889,43.25216263392857,49.8305,45.696565,16.735966497453564,23.18468559842339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67,67,CA,ARCATA_6_N001,LOAD,49.85884589928058,67.18652798850574,74.17335601388889,74.96782915229885,74.72147705555555,98.63081670833334,106.5887959051724,50.43711,66.702495,76.065405,72.66748,71.734365,90.82124,80.48005,21.44313604477177,29.778179951984026,28.4345468033672,28.098088101592,27.14303573065321,28.10174809586794,101.98107857133036,54.82905061111112,48.92892052083333,51.82932,49.381665,17.09711527625602,19.330283916073277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68,68,CA,ARCO1G_7_B1,GEN,44.32428129496402,60.18218403735632,64.5265953888889,71.22119094827586,76.17935272222222,107.40603211111112,125.24208899425287,46.52885,63.48508,69.563395,69.46806000000001,71.172555,91.41316,86.187075,25.48730483078459,32.595508236603706,32.74131786007922,31.51137620149732,30.800774262024824,44.08566647850525,151.2166039593833,52.7861785,44.63878550595238,51.040130000000005,46.40277,17.033698890089113,22.877666270571705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,69,69,CA,ARTESN_6_N001,LOAD,45.07874368345323,62.84272439655173,66.34862544444445,70.90050563218391,75.14317915277778,107.32777801388887,,46.6279,65.33045999999999,71.02759499999999,69.400625,70.51919000000001,91.75864,,21.57582170111181,32.04880860035264,33.28470582231742,31.180378704682745,30.335853226053352,44.02052824174185,,53.68372804166666,44.6379619047619,51.699305,46.697410000000005,17.129821524479194,22.81640065704381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,70,70,CA,ARVINED_1_N001,LOAD,41.95975784172662,57.10482916666667,63.594094250000005,77.31734571839081,73.091772125,98.56616072222224,121.22886469551284,45.90679,62.70756,67.77231499999999,71.10078,71.19635,89.46283,86.436675,23.853020790441352,34.20211494695244,53.56653099642784,53.62500235007648,27.820562085761186,33.10745994622224,150.76965544863577,51.38370388888889,42.82415001488095,50.109885,45.885735,17.02356379520666,24.00798074454941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,71,71,CA,ARVIN_6_N001,LOAD,41.82109736690648,57.27345918103448,59.50767147222222,82.87989356321839,81.57577240277777,131.64061234722223,158.28888738782052,45.79597,62.79217,68.40510499999999,72.49468,73.91654,97.564595,87.299415,23.692319213050578,33.81095023696614,37.05209910970818,66.33625808412226,43.09270877240932,82.7308139043255,300.93110380396297,51.38981536111111,42.7960062202381,50.02847,45.731595,16.800203689522796,23.79782561814457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.42671296875,34.41627898550725,32.76767369444445,35.43342122126437,35.86198226388889,42.775257130559545,40.95818040277778,31.63521,30.638275,29.29482,32.672875000000005,33.23603,39.59534,39.273,9.257733440790096,14.815897868320787,12.8234992950624,15.428292387138182,17.110357139014653,15.508413416584192,10.297842806865082,,,,,,,,,,,,,,,
72,72,72,CA,ASHLAN_2_N001,LOAD,46.10833375539568,57.18500281609196,59.32936836111111,72.3764122270115,78.4775472361111,100.458049875,117.66706738782052,48.36347,64.9939,71.80989,76.04674,79.826435,100.13007,89.04567,23.211947207985123,38.302566414765934,42.18965609291836,32.701897770728934,29.386645398168994,25.432151759884267,144.79940354152697,54.54050594444444,47.67951552083333,52.66927,48.64658,16.327619955603385,21.404921282652435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.20127088541667,34.22786916666667,33.10975194444445,36.36397114942529,37.70729705555556,43.05476602582497,41.15231395833333,32.79006,30.94221,29.751475,33.55706,34.613895,39.93669,39.482895,8.670350159067116,14.545165828542478,12.64294702570566,14.762106756201833,15.44035898791216,14.306901544338658,8.944286943092825,,,,,,,,,,,,,,,
73,73,73,CA,ASHLAN_2_N007,LOAD,46.10833375539568,57.18221706896552,59.32936836111111,72.3764122270115,78.4775472361111,100.458049875,117.66706738782052,48.36347,64.9939,71.80989,76.04674,79.826435,100.13007,89.04567,23.211947207985123,38.30283236687848,42.18965609291836,32.701897770728934,29.386645398168994,25.432151759884267,144.79940354152697,54.54050594444444,47.67951552083333,52.66927,48.64658,16.327619955603385,21.404921282652435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.20127088541667,34.22786916666667,33.10975194444445,36.36397114942529,37.70729705555556,43.0236430846485,41.15231395833333,32.79006,30.94221,29.751475,33.55706,34.613895,39.93669,39.482895,8.670350159067116,14.545165828542478,12.64294702570566,14.762106756201833,15.44035898791216,14.24499813271348,8.944286943092825,,,,,,,,,,,,,,,
74,74,74,CA,ASHLAN_2_N008,LOAD,46.10833207194244,57.18306477011494,59.32936836111111,72.3764122270115,78.4775472361111,100.458049875,117.66706738782052,48.36347,64.9939,71.80989,76.04674,79.826435,100.13007,89.04567,23.21195361413142,38.30314863042557,42.18965609291836,32.701897770728934,29.386645398168994,25.432151759884267,144.79940354152697,54.54050594444444,47.67951552083333,52.66927,48.64658,16.327619955603385,21.404921282652435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.20127088541667,34.22786916666667,33.10975194444445,36.36397114942529,37.70729705555556,43.05476602582497,41.15231395833333,32.79006,30.94221,29.751475,33.55706,34.613895,39.93669,39.482895,8.670350159067116,14.545165828542478,12.64294702570566,14.762106756201833,15.44035898791216,14.306901544338658,8.944286943092825,,,,,,,,,,,,,,,
75,75,75,CA,ASH_6_N001,LOAD,44.64877900719424,64.10023992816092,66.49063729166666,71.84979074712645,75.62635854166668,107.13886011111111,129.0315803525641,46.37616,67.875505,71.01352,70.205015,71.17002500000001,92.472565,88.55369,21.38821169001856,32.58769825994887,32.48447906966884,31.15851457352111,29.582200388965777,43.022307598586266,159.14306418530956,55.00911121124031,44.54429395833333,52.983215,46.579655,17.566946032062468,22.628614592313024,33.10356708333333,64.47265891975309,32.0492407232267,33.369,25.36706695833333,48.516789901960784,29.46674251388889,,80.66587890277778,,49.5680258045977,,49.21529943055556,59.46360119444444,40.68051094091904,61.86140474777448,,70.17068893229167,32.05812,38.179685,32.81129,34.889285,33.105205,38.73865,24.52457,,36.44812,,34.77318,,39.77278,57.87872,37.56345,56.99875,,67.115655,10.379102168393857,123.01407893023207,14.44143452056758,15.185144916195606,78.88505899755857,46.24704646511589,19.96575398270386,,186.37096513293093,,61.26561723894945,,40.95870439308271,19.57890282570304,16.80807786875229,20.56042586683673,,16.385564419271006,35.97207383333333,36.87746295289856,34.74941230555556,38.4157013362069,33.973526666666665,43.726431276901,44.93117061111111,33.25002,32.211895,30.59569,34.806055,32.885845,39.93082,41.00942,13.396866044618196,16.10014608353889,13.828987650584772,19.281140304373555,17.638489756143095,19.13160698665297,14.566033699704274,28.08747652173913,19.700026458333333,20.0373375,19.752072763888886,23.82271370689655,27.339715,22.031965,22.784255,20.843105,22.915125,11.348799831498129,9.684046537199343,11.312829973456168,12.930277877726391,14.285350613273504
76,76,76,CA,ASH_6_N005,LOAD,44.64877900719424,64.10023992816092,66.49063729166666,71.84979074712645,75.62635854166668,107.13886011111111,129.0315803525641,46.37616,67.875505,71.01352,70.205015,71.17002500000001,92.472565,88.55369,21.38821169001856,32.58769825994887,32.48447906966884,31.15851457352111,29.582200388965777,43.022307598586266,159.14306418530956,53.47224629166667,44.54429395833333,51.619595,46.579655,16.91544253872223,22.628614592313024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.09893244791667,36.87746295289856,34.74941230555556,38.4133092816092,33.973526666666665,43.726431276901,44.93117061111111,34.90233,32.211895,30.59569,34.806055,32.885845,39.93082,41.00942,13.343358968276908,16.10014608353889,13.828987650584772,19.279177016243175,17.638489756143095,19.13160698665297,14.566033699704274,,,,,,,,,,,,,,,
77,77,77,CA,ASH_6_N101,LOAD,44.64877900719424,64.10023992816092,66.49063729166666,71.84979074712645,75.62635854166668,107.13886011111111,129.0315803525641,46.37616,67.875505,71.01352,70.205015,71.17002500000001,92.472565,88.55369,21.38821169001856,32.58769825994887,32.48447906966884,31.15851457352111,29.582200388965777,43.022307598586266,159.14306418530956,53.47224629166667,44.54429395833333,51.619595,46.579655,16.91544253872223,22.628614592313024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.09893244791667,36.87746295289856,34.74941230555556,38.4133092816092,33.973526666666665,43.726431276901,44.93117061111111,34.90233,32.211895,30.59569,34.806055,32.885845,39.93082,41.00942,13.343358968276908,16.10014608353889,13.828987650584772,19.279177016243175,17.638489756143095,19.13160698665297,14.566033699704274,,,,,,,,,,,,,,,
78,78,78,CA,ATASCDRO_6_N001,LOAD,42.718464949640286,58.19884204022989,59.09533465277778,71.89003987068965,76.95911356944444,103.63337022222224,118.28466406609195,46.97094,63.99269,69.554385,74.656615,77.27280999999999,97.49364,86.23466,25.51839613692625,36.71111138207243,40.52054375178032,33.296591115338714,29.818728271185744,35.470097073556865,148.8413683896631,53.18344452777778,43.51523776785714,51.627305,47.066385,17.061976481983177,25.286008793028035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.491810746527776,34.493688768115945,32.739768250000004,35.87868225574712,36.708810569444445,42.92493407460545,41.01418693055555,32.550765,30.481725,29.1643,33.02023,33.506115,39.62676,39.056215,9.776387010845834,15.121893847305872,13.173942883767442,16.33859661897087,16.79644669267103,15.45740620523062,9.941110869608837,,,,,,,,,,,,,,,
79,79,79,CA,ATWATER_1_B2,LOAD,46.9870141294964,58.87348054597701,64.25359116666667,77.99428656609196,83.51767323611111,121.12631766666668,139.5553826724138,48.91307,65.641745,72.965385,77.91045,80.76012499999999,104.35542,98.425565,22.59138679878322,38.79052811881333,40.74936071562077,40.65511353358729,35.9098599108554,63.00922163756656,183.28618731113409,55.05501581944444,48.45546300595238,52.88886,49.0936,16.415596212538354,21.17985942496956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.785114826388885,35.74898150362319,34.089183138888885,39.243879209770114,38.605656333333336,43.39718021520804,41.624933194444445,33.10543,31.59668,30.58919,35.013130000000004,35.326764999999995,40.19375,39.987655,8.667472439431688,16.790274257244565,12.628015554641491,23.55711982461888,15.03932958557043,14.560628584250091,9.033802956419487,,,,,,,,,,,,,,,
